# Saving: 0.02 s

time,angle,angleD,angleDD,angle_cos,angle_sin,position,positionD,positionDD,Q,Q_applied,u,target_position,target_equilibrium,L,Q_update_time,D_angle_sin,D_angle_cos,D_angleD,D_position,D_positionD,Q_applied_-1
149.26,-0.0039385497,-0.51762563,3.0746803,0.99999225,-0.0039385394,0.0038305668,-0.29764754,0.8407781,-0.5021672,-0.4603437,-1.2061005,-0.010854713,1.0,0.1975,0.017489292,-0.4936825,-0.004382985,2.3716688,-0.29079276,0.70038825,-0.8022299
149.28,-0.013814739,-0.47018212,35.23118,0.9999046,-0.013814299,-0.0019865308,-0.28363678,9.407119,-0.44502187,0.39074612,1.0237548,-0.011926321,1.0,0.1975,0.017498083,-0.18437035,-0.0028872283,29.567253,-0.20698874,7.94593,-0.4603437
149.3,-0.017503388,0.12128923,-24.97599,0.9998468,-0.017502494,-0.00612719,-0.12468423,-6.4045277,-0.53453094,-0.8381295,-2.1958992,-0.012871672,1.0,0.1975,0.017656041,-0.08259197,-0.0015136346,-21.20534,-0.17682424,-5.4141245,0.39074612
149.32,-0.019155858,-0.30290818,10.055436,0.99981654,-0.019154686,-0.00966443,-0.23298985,2.8319514,-0.44620088,-0.14748439,-0.3864091,-0.013683873,1.0,0.1975,0.01712196,-0.22227205,-0.004753101,8.28925,-0.21006265,2.3905153,-0.8381295
149.34,-0.023599876,-0.13721424,7.007852,0.9997215,-0.023597686,-0.013863375,-0.1852058,2.075476,-0.41785887,-0.13202,-0.34589237,-0.014356029,1.0,0.1975,0.017006584,-0.08108886,-0.0019784516,5.743863,-0.16827248,1.7523948,-0.14748439
149.36,-0.025222484,-0.022312442,16.870998,0.99968195,-0.02521981,-0.017229544,-0.15015042,4.6912704,-0.38894048,0.18363407,0.48112124,-0.0148812495,1.0,0.1975,0.017369917,0.11432634,0.0027531465,14.135659,-0.11189909,3.9671824,-0.13202
149.38,-0.022934804,0.26046115,-22.819628,0.999737,-0.022932794,-0.019468004,-0.07078982,-5.7819295,-0.4241173,-0.67884386,-1.7785708,-0.0152526405,1.0,0.1975,0.017307624,0.07427401,0.0016489743,-19.369808,-0.117943965,-4.8886185,0.18363407
149.4,-0.021449775,-0.1267222,30.786036,0.99977,-0.02144813,-0.021825587,-0.16850848,8.317466,-0.34314042,0.49770445,1.3039856,-0.015463309,1.0,0.1975,0.017545875,0.12325675,0.0024909421,25.900473,-0.10072151,7.031849,-0.67884386
149.42,-0.018983608,0.3913979,-7.3018627,0.9998198,-0.018982468,-0.023840448,-0.02784147,-1.7312232,-0.4398011,-0.21229382,-0.5562098,-0.015507849,1.0,0.1975,0.0169075,0.33200094,0.0051993947,-6.1356387,-0.04189656,-1.4562311,0.49770445
149.44,-0.012341344,0.2686589,-5.639476,0.9999238,-0.012341031,-0.024678558,-0.056972314,-1.3601912,-0.46782184,-0.23132096,-0.6060609,-0.015415639,1.0,0.1975,0.016593333,0.22281477,0.002255554,-4.738711,-0.06801178,-1.1448734,-0.21229382
149.46,-0.007883865,0.17386444,-47.928642,0.99996895,-0.007883783,-0.026039084,-0.07987467,-12.54173,-0.4825996,-1.3485596,-3.533226,-0.015204231,1.0,0.1975,0.016567834,-0.2168573,-0.0021797472,-40.598984,-0.18215844,-10.611428,-0.23132096
149.48,-0.012218851,-0.6376692,10.597452,0.9999254,-0.012218547,-0.029680252,-0.29198664,2.9014652,-0.2975213,-0.25006655,-0.6551743,-0.014878632,1.0,0.1975,0.016519874,-0.5528446,-0.009814789,8.645816,-0.26835802,2.440563,-1.3485596
149.5,-0.023279903,-0.46471596,-35.78746,0.99972904,-0.0232778,-0.03504856,-0.24316496,-9.204932,-0.23509653,-1.3218303,-3.463195,-0.014443843,1.0,0.1975,0.016588375,-0.7576507,-0.023389826,-30.623665,-0.31815565,-7.793374,-0.25006655
149.52,-0.03844352,-1.0773201,20.206993,0.99926114,-0.03843405,-0.04141303,-0.39906573,5.6867404,-0.016177773,-0.17120747,-0.44856355,-0.013904869,1.0,0.1975,0.016716333,-0.9156496,-0.04362178,16.45992,-0.35304597,4.78992,-1.3218303
149.54,-0.056767467,-0.7483025,13.223485,0.9983892,-0.056736983,-0.048470072,-0.30331996,4.0343857,0.053073045,-0.15088871,-0.3953284,-0.013266712,1.0,0.1975,0.016642084,-0.6425293,-0.040668502,10.564657,-0.27047393,3.3960145,-0.17120747
149.56,-0.069646604,-0.53696424,28.931969,0.99757564,-0.069590315,-0.053880706,-0.23538516,8.313777,0.111684635,0.3879453,1.0164167,-0.012534378,1.0,0.1975,0.016161917,-0.30364278,-0.02211158,23.880232,-0.16766241,7.019935,-0.15088871
149.58,-0.07573685,-0.059257574,33.195057,0.9971333,-0.07566447,-0.05723467,-0.09495648,9.510035,0.1149985,0.76068527,1.9929953,-0.011712869,1.0,0.1975,0.01641725,0.20828007,0.015368755,27.666714,-0.017449258,8.04398,0.3879453
149.6,-0.071559034,0.49419492,-30.14268,0.99744076,-0.07149798,-0.05758373,0.06595748,-7.247535,0.0155990645,-0.5597521,-1.4665505,-0.010807189,1.0,0.1975,0.016446084,0.24670988,0.017071208,-25.775415,0.0069401166,-6.126819,0.76068527
149.62,-0.066615745,-0.021030208,13.1217165,0.997782,-0.06656649,-0.057445005,-0.056511596,4.117229,0.10717152,0.30940348,0.81063706,-0.0098223435,1.0,0.1975,0.0168,0.08360373,0.005506293,10.725086,-0.022954246,3.482166,-0.5597521
149.64,-0.06493969,0.19351734,33.016987,0.99789214,-0.06489406,-0.057904188,0.013146604,9.353616,0.101328805,0.93955934,2.4616454,-0.008763333,1.0,0.1975,0.016419541,0.46019614,0.027796648,27.684929,0.089387126,7.917253,0.30940348
149.66,-0.05571699,0.7473342,-34.389748,0.9984482,-0.05568817,-0.056116063,0.1715255,-8.512002,-0.012238614,-0.492625,-1.2906774,-0.007635164,1.0,0.1975,0.017166,0.4663578,0.023828125,-29.18481,0.10228281,-7.1920285,0.93955934
149.68,-0.046382766,0.16395861,-9.760676,0.9989245,-0.046366137,-0.05407153,0.027763931,-2.115349,0.046737015,-0.14145827,-0.37062067,-0.0064428383,1.0,0.1975,0.016626291,0.08315698,0.0037900459,-8.46849,0.01054032,-1.7860295,-0.492625
149.7,-0.044717543,-0.0054473793,-15.618077,0.9990003,-0.04470264,-0.05386068,-0.007964289,-3.6779835,0.104353145,-0.35718364,-0.93582106,-0.005191361,1.0,0.1975,0.016572835,-0.13403656,-0.0061767017,-13.487381,-0.03793044,-3.1109855,-0.14145827
149.72,-0.047401696,-0.27525264,11.436445,0.99887675,-0.047383945,-0.05461945,-0.07019729,3.4763339,0.19806501,0.21786605,0.570809,-0.0038857348,1.0,0.1975,0.01643125,-0.18386099,-0.009060951,9.301338,-0.041890882,2.9342747,-0.35718364
149.74,-0.051084165,-0.08918614,33.19951,0.9986955,-0.05106195,-0.055457447,-0.011499264,9.2542305,0.23066203,0.8813077,2.3090262,-0.0025309639,1.0,0.1975,0.017560791,0.17956282,0.008856155,27.815025,0.06394415,7.8317165,0.21786605
149.76,-0.047490515,0.4668088,-26.560349,0.9988725,-0.047472667,-0.054179266,0.14504902,-6.529088,0.18052165,-0.351968,-0.9221561,-0.0011320516,1.0,0.1975,0.01677625,0.24942754,0.011230096,-22.587078,0.09186801,-5.5136375,0.8813077
149.78,-0.04249584,0.014970739,-20.5969,0.99909717,-0.04248305,-0.052341513,0.034752715,-5.011399,0.27510056,-0.40811315,-1.0692564,0.00030599817,1.0,0.1975,0.01656225,-0.15408291,-0.006787519,-17.683134,-0.006083776,-4.238289,-0.351968
149.8,-0.045581147,-0.33876747,47.229736,0.9989614,-0.045565367,-0.052463215,-0.050031167,12.892622,0.4103273,1.1593666,3.0375404,0.0017781816,1.0,0.1975,0.01667546,0.044028368,0.0019873905,39.602688,0.054982293,10.8971815,-0.40811315
149.82,-0.044699494,0.45345554,-2.1984963,0.99900115,-0.04468461,-0.051363334,0.16795902,-0.13411768,0.3137646,0.3039043,0.79622924,0.0032794953,1.0,0.1975,0.016804708,0.43497938,0.017560234,-1.9374657,0.16700822,-0.10439379,1.1593666
149.84,-0.035997577,0.4147275,-37.196693,0.99935216,-0.035989802,-0.048025005,0.16587229,-9.442153,0.2770647,-0.5966946,-1.5633397,0.0048049353,1.0,0.1975,0.016199458,0.11110763,0.003876454,-31.548737,0.08894913,-7.978037,0.3039043
149.86,-0.033773594,-0.21638203,46.649006,0.9994297,-0.033767175,-0.046245642,0.0062774774,12.619543,0.37487572,1.2325275,3.2292218,0.006349498,1.0,0.1975,0.016481834,0.16227008,0.0052202516,39.23011,0.10906885,10.668791,-0.5966946
149.88,-0.03052582,0.5683878,-20.718313,0.99953413,-0.03052108,-0.0440638,0.21969888,-5.150541,0.2735806,-0.087442964,-0.22910056,0.00790818,1.0,0.1975,0.016219083,0.39979723,0.0106094945,-17.510609,0.17788477,-4.3483434,1.2325275
149.9,-0.022531433,0.218368,-15.899326,0.9997462,-0.022529528,-0.040508058,0.13277978,-3.963637,0.29290563,-0.13359198,-0.35001096,0.009475977,1.0,0.1975,0.016622707,0.088462055,0.0019129005,-13.508073,0.100482024,-3.3478873,-0.087442964
149.92,-0.0207614,-0.051851187,31.295671,0.99978447,-0.020759908,-0.038497988,0.06580773,8.445914,0.35389528,0.93650186,2.4536347,0.011047886,1.0,0.1975,0.017011875,0.2024438,0.0037930254,26.367071,0.13460025,7.142113,-0.13359198
149.94,-0.016710946,0.4756029,-28.547533,0.99986035,-0.016710168,-0.035805408,0.20868051,-7.3476973,0.26457947,-0.32191962,-0.8434294,0.012618903,1.0,0.1975,0.016347416,0.2432791,0.0034742085,-24.084166,0.14882372,-6.204744,0.93650186
149.96,-0.011843823,-0.0061833407,10.733083,0.99992985,-0.011843546,-0.032828297,0.08455913,2.9426804,0.345476,0.4396063,1.1517684,0.014184024,1.0,0.1975,0.016623626,0.08096952,0.00089456106,9.026848,0.10859794,2.490484,-0.32191962
149.98,-0.010225223,0.17425445,1.638187,0.9999477,-0.0102250455,-0.030657532,0.13434145,0.5342603,0.323289,0.29847986,0.7820172,0.015738245,1.0,0.1975,0.01610854,0.187618,0.0015672673,1.3993508,0.13868529,0.45542303,0.4396063
150.0,-0.006471929,0.20224744,-20.564201,0.9999791,-0.006471884,-0.027883234,0.14345185,-5.34892,0.29911384,-0.2511488,-0.6580098,0.017276565,1.0,0.1975,0.016538708,0.034821533,0.00021155129,-17.372429,0.09986469,-4.519621,0.29847986
150.02,-0.0057753366,-0.14527535,27.025385,0.9999833,-0.0057753045,-0.025885513,0.053040124,7.1713467,0.38739082,0.78700775,2.0619602,0.018793976,1.0,0.1975,0.017156625,0.07459083,0.00037571564,22.814634,0.11152418,6.0666556,-0.2511488
150.04,-0.0042843204,0.31076667,16.168934,0.9999908,-0.0042843074,-0.023656255,0.17430659,4.30441,0.98474586,0.73210424,1.918113,0.020285478,-1.0,0.1975,0.017015874,0.44302946,-6.55511e-05,13.795801,0.20937423,3.6467927,0.78700775
150.06,0.0045781913,0.5867416,27.650158,0.9999895,0.0045781755,-0.019467875,0.24725802,7.2449093,1.0,1.1454163,3.0009904,0.021746065,-1.0,0.1975,0.0172145,0.81331825,-0.010339197,23.679195,0.3062963,6.1388335,0.73210424
150.08,0.020849526,1.0604267,33.212498,0.9997827,0.020848015,-0.013340641,0.37006092,8.558728,1.0,1.4916644,3.9081607,0.023170734,-1.0,0.1975,0.016478084,1.3329561,-0.045593772,28.658895,0.43981794,7.257178,1.1454163
150.1,0.04753073,1.6337271,-14.372825,0.9988706,0.047512833,-0.004542403,0.5152355,-4.231954,1.0,0.5209943,1.365005,0.024554482,-1.0,0.1975,0.016660457,1.5194412,-0.09546457,-11.237679,0.4811993,-3.5480304,1.4916644
150.12,0.077963926,1.409097,10.964184,0.99696237,0.077884965,0.005076296,0.44431385,2.150217,1.0,0.9984097,2.6158333,0.025892304,-1.0,0.1975,0.016615292,1.4970081,-0.13962981,10.279933,0.46187672,1.8437039,0.5209943
150.14,0.10804159,1.6147395,-8.452663,0.9941692,0.10783152,0.0143158045,0.4811958,-3.2793226,1.0,0.53625226,1.4049809,0.027179198,-1.0,0.1975,0.017267084,1.5405806,-0.19134368,-5.8765674,0.4545554,-2.7407887,0.9984097
150.16,0.13909782,1.4971831,-5.5216665,0.9903415,0.13864972,0.023408854,0.42636833,-2.8196428,1.0,0.4729963,1.2392502,0.028410159,-1.0,0.1975,0.01635354,1.4433736,-0.22360449,-3.2729604,0.40377384,-2.3572161,0.53625226
150.18,0.16829464,1.4317598,13.653821,0.98587185,0.16750133,0.031479895,0.3792499,2.0014265,1.0,0.8465962,2.218082,0.029580183,-1.0,0.1975,0.016431876,1.5247053,-0.2834519,13.055474,0.39559963,1.7151432,0.4729963
150.2,0.1993191,1.6929251,75.950905,0.9802016,0.19800195,0.039393578,0.4135601,18.447876,1.0,2.5004656,6.5512195,0.030684268,-1.0,0.1975,0.016780041,2.262153,-0.5118469,65.75366,0.5637479,15.593342,0.8465962
150.22,0.24571991,3.0082793,-15.298162,0.9699625,0.24325468,0.050670944,0.72549355,-6.5683727,1.0,0.63787043,1.6712204,0.03171741,-1.0,0.1975,0.016672082,2.7885284,-0.78588325,-10.283752,0.6721193,-5.502381,2.5004656
150.24,0.3036835,2.8025603,-43.651047,0.95424145,0.29903716,0.0641162,0.6154224,-15.077478,1.0,-0.4152385,-1.0879248,0.032674603,-1.0,0.1975,0.016354458,2.3334358,-0.7948921,-33.856678,0.4931801,-12.69978,0.63787043
150.26,0.35296363,2.1257987,24.870245,0.93835235,0.34568024,0.073974386,0.36156633,3.3984797,1.0,0.92665726,2.427842,0.033550847,-1.0,0.1975,0.016497917,2.1781127,-0.8608648,23.65705,0.38924208,2.8849413,-0.4152385
150.28,0.3998192,2.5990407,26.967552,0.9211314,0.3892518,0.08176089,0.4192775,3.6050348,1.0,1.0538567,2.7611046,0.034341134,-1.0,0.1975,0.016306916,2.5780058,-1.1766126,25.740286,0.44857106,3.0494404,0.92665726
150.3,0.45651528,3.1139565,19.84171,0.8975941,0.44082293,0.09073423,0.48027933,1.0537258,1.0,0.9131275,2.3923938,0.035040464,-1.0,0.1975,0.01671275,2.9062142,-1.5481116,20.161684,0.48872298,0.8822836,1.0538567
150.32,0.5223979,3.5172763,37.834156,0.86662525,0.49895963,0.100510776,0.49792877,5.907256,1.0,1.4467187,3.790403,0.03564383,-1.0,0.1975,0.016902667,3.2563558,-2.045387,35.449142,0.546131,4.953013,0.9131275
150.34,0.5992835,4.2258697,-1.4726263,0.82574,0.564051,0.1114274,0.5969346,-7.096237,0.8944179,0.30222934,0.79184085,0.03614623,-1.0,0.1975,0.017709292,3.394689,-2.536378,3.4547102,0.53878874,-6.0415015,1.4467187
150.36,0.6840787,4.2949786,15.167963,0.7750016,0.63195926,0.12220547,0.47607878,-2.764897,0.48769683,0.53158295,1.3927473,0.036542665,-1.0,0.1975,0.017096208,3.3142908,-2.957195,17.49285,0.45299575,-2.424299,0.30222934
150.38,0.7729628,4.6449103,-3.6770952,0.71584505,0.69825923,0.13126732,0.42758244,-10.827264,0.045443594,-0.41549256,-1.0885905,0.036828123,-1.0,0.1975,0.016244957,3.1723938,-3.3959923,2.5764074,0.33883885,-9.294348,0.53158295
150.4,0.86588997,4.69641,9.035131,0.6479625,0.76167226,0.13804038,0.2417976,-7.7541876,-0.38907713,-0.42619714,-1.1166365,0.036997605,-1.0,0.1975,0.016378459,2.9302387,-3.7998903,13.320819,0.17758986,-6.7391515,-0.41549256
150.42,0.9619171,4.9628835,6.941368,0.57194847,0.82028955,0.14159293,0.106985785,-10.747365,-0.80278605,-0.999105,-2.617655,0.037044957,-1.0,0.1975,0.016555415,2.6758497,-4.283851,12.146167,0.017982606,-9.349275,-0.42619714
150.44,1.0629996,5.2058587,21.13997,0.48625314,0.873818,0.14195266,-0.080039635,-6.0247464,-1.0,-0.7867767,-2.0613549,0.036852416,-1.0,0.1975,0.016624792,2.3701074,-4.8607335,23.948751,-0.13068506,-5.385028,-0.999105
150.46,1.1712313,5.684936,31.236458,0.3890177,0.92123026,0.1393384,-0.1877632,-1.8738339,-1.0,-0.4529996,-1.1868589,0.036352955,-1.0,0.1975,0.0169935,1.9904908,-5.629719,32.263668,-0.20480156,-1.8920608,-0.7867767
150.48,1.2906616,6.329855,26.393967,0.27648517,0.9610182,0.13524462,-0.22558363,-8.626432,-1.0,-1.2497665,-3.274388,0.035559382,-1.0,0.1975,0.01673475,1.3988159,-6.427271,29.375214,-0.29848024,-7.7816396,-0.4529996
150.5,1.4223393,6.9174848,35.669937,0.1479123,0.9890005,0.12927374,-0.38124967,-1.408698,-1.0,-0.5887815,-1.5426074,0.034484506,-1.0,0.1975,0.016722959,0.5495268,-7.21258,36.189144,-0.39482847,-1.591496,-1.2497665
150.52,1.5671664,7.6414223,36.867,0.0036298712,0.9999934,0.121375486,-0.41308638,2.6326065,-1.0,-0.051481962,-0.13488273,0.033141132,-1.0,0.1975,0.016569957,-0.6053733,-7.942839,36.2959,-0.393482,1.929194,-0.5887815
150.54,1.7265651,8.366941,40.955956,-0.15513964,0.98789257,0.11351017,-0.3745237,-7.8353844,-1.0,-1.1346602,-2.9728098,0.031542078,-1.0,0.1975,0.017213209,-2.1018605,-8.471937,42.022263,-0.44191128,-7.278041,-0.051481962
150.56,1.9014006,9.207566,37.595547,-0.32461458,0.9458464,0.104670055,-0.5201156,-2.3269923,-1.0,-0.6225492,-1.6310787,0.029700147,-1.0,0.1975,0.016834792,-3.9371753,-8.675337,37.045338,-0.54097503,-2.318635,-1.1346602
150.58,2.09227,9.948631,42.543964,-0.4981584,0.86708605,0.09384824,-0.5664982,-5.704772,-0.9834626,-1.0197886,-2.6718462,0.02762815,-1.0,0.1975,0.016509,-6.0263844,-8.357737,41.025124,-0.614872,-5.1586547,-0.6225492
150.6,2.2987573,10.769309,9.747985,-0.6653488,0.7465326,0.08154818,-0.66969335,6.913405,-0.8954381,0.22757208,0.59623885,0.025338896,-1.0,0.1975,0.016696207,-8.034688,-7.2547293,6.5878816,-0.61025053,6.494597,-1.0197886
150.62,2.515569,10.900994,21.20933,-0.8103637,0.5859271,0.06934987,-0.53987277,0.005201418,-0.5624723,-0.41292495,-1.0818633,0.022845194,-1.0,0.1975,0.017333,-9.606465,-5.4413853,16.094917,-0.5366781,0.5924211,0.22757208
150.64,2.7368777,11.222961,18.935616,-0.91921467,0.39375678,0.058614016,-0.5280218,-1.4000164,-0.22676934,-0.691304,-1.8112165,0.020159854,-1.0,0.1975,0.016684083,-10.851223,-3.2519367,11.619231,-0.5348162,-0.33429873,-0.41292495
150.66,2.9639742,11.455396,-50.137897,-0.9842673,0.17668596,0.047915407,-0.5347092,15.005677,0.14441565,0.67049086,1.756686,0.017295685,-1.0,0.1975,0.0158615,-10.962914,-0.7419698,-49.978386,-0.4061611,13.826027,-0.691304
150.68,-3.099128,10.456377,-7.8564863,-0.99909854,-0.042451885,0.039796647,-0.25834057,1.5016383,0.4822841,-0.37056884,-0.97089034,0.0142654935,-1.0,0.1975,0.016615625,-10.224577,1.5036678,-13.382675,-0.24154782,2.0706246,0.67049086
150.7,-2.8920228,10.188666,-60.622456,-0.96901876,-0.24698712,0.03496466,-0.21691923,13.820917,0.7855502,0.7238939,1.8966019,0.011082092,-1.0,0.1975,0.016248543,-9.07801,3.2751894,-56.036995,-0.10213086,12.045063,-0.37056884
150.72,-2.6986654,9.067687,-87.20568,-0.903501,-0.4285861,0.032921605,0.0240335,20.61736,0.9951009,1.7904663,4.6910214,0.00775829,-1.0,0.1975,0.016547626,-7.2041097,4.18587,-76.28538,0.19165355,17.365168,0.7238939
150.74,-2.5317981,7.5416536,-32.87759,-0.8197657,-0.57269907,0.036755495,0.37141103,3.5740209,1.0,0.71824646,1.8818057,0.0043068947,-1.0,0.1975,0.016750293,-5.6223493,4.567605,-32.81517,0.40104905,3.0678718,1.7904663
150.76,-2.3868732,6.8857107,-48.771564,-0.72846377,-0.6850843,0.04477207,0.43273476,8.267149,1.0,1.3420784,3.5162454,0.00074071577,-1.0,0.1975,0.016470293,-4.4095125,4.71976,-45.51268,0.49957094,6.9116087,0.71824646
150.78,-2.2575736,5.9752626,-7.7729316,-0.6340484,-0.7732934,0.054765623,0.57099646,-8.873258,1.0,-0.24742436,-0.64825183,-0.0029274372,-1.0,0.1975,0.017094333,-3.4494154,4.750676,-13.138921,0.4980139,-7.615473,1.3420784
150.8,-2.140063,5.712428,-34.274433,-0.5390146,-0.8422964,0.06472803,0.41865447,1.260744,1.0,0.61333144,1.6069283,-0.006684755,-1.0,0.1975,0.01714554,-2.660612,4.6986613,-34.376694,0.4280696,0.9241365,-0.24742436
150.82,-2.0319943,5.0247474,-29.466846,-0.44502127,-0.89552003,0.07329125,0.43714115,-2.46855,1.0,0.26290584,0.68881327,-0.010518429,-1.0,0.1975,0.017270291,-1.9106691,4.3522587,-30.784758,0.416139,-2.2927437,0.61333144
150.84,-1.936947,4.4093904,-44.010788,-0.3580239,-0.9337124,0.08160946,0.39131147,6.6074705,0.84404045,1.2894851,3.3784509,-0.014415649,-1.0,0.1975,0.017013207,-1.2874357,3.8092687,-42.30113,0.44477692,5.5355406,0.26290584
150.86,-1.8564892,3.5631871,-38.48254,-0.28182226,-0.95946664,0.0905069,0.5020459,2.3757014,0.6593028,1.0504568,2.7521966,-0.018363606,-1.0,0.1975,0.016964084,-0.80704737,3.1151211,-38.06089,0.520751,1.9111365,1.2894851
150.88,-1.792105,2.8018067,-29.90081,-0.21950653,-0.97561103,0.10092414,0.5402768,-7.916073,0.45461157,-0.06742194,-0.17664549,-0.022349492,-1.0,0.1975,0.016827125,-0.49198174,2.4770322,-31.42265,0.47422656,-7.019436,1.0504568
150.9,-1.741619,2.173699,-33.035393,-0.1699931,-0.98544526,0.11040346,0.39996523,-5.8797927,0.27423763,-0.050594866,-0.13255854,-0.026360495,-1.0,0.1975,0.016957209,-0.2835145,1.8495207,-33.874966,0.35054907,-5.224066,-0.06742194
150.92,-1.7041863,1.4960549,-35.479046,-0.13299479,-0.99111676,0.11741594,0.2954616,-3.0212147,0.119704016,0.12688352,0.3324348,-0.03038381,-1.0,0.1975,0.016081167,-0.1425379,1.1660227,-35.784008,0.26994392,-2.7016904,-0.050594866
150.94,-1.6806867,0.7802219,-33.39849,-0.10966935,-0.9939681,0.122815974,0.24141625,-8.81963,-0.012659466,-0.65557235,-1.7175995,-0.034406625,-1.0,0.1975,0.016766666,-0.04995888,0.47346744,-33.99644,0.16791102,-7.7373486,0.12688352
150.96,-1.6711627,0.10014786,-37.699963,-0.10019798,-0.9949675,0.12617491,0.08663621,1.6524146,-0.10824035,0.33282155,0.8719924,-0.03841613,-1.0,0.1975,0.016651584,0.0244901,-0.23749888,-37.626633,0.1004443,1.452645,-0.65557235
150.98,-1.6759353,-0.65197146,-32.506153,-0.10494535,-0.994478,0.1281827,0.11567315,-11.304824,-0.1840609,-1.1823463,-3.0977473,-0.04239952,-1.0,0.1975,0.017264793,0.108159326,-0.9396781,-32.772697,0.021873211,-9.8494425,0.33282155
151.0,-1.6948572,-1.3075655,-36.769268,-0.12374292,-0.99231434,0.12862025,-0.08135778,-0.2667233,-0.2135264,-0.22135833,-0.5799588,-0.04634398,-1.0,0.1975,0.016910583,0.22927393,-1.6217374,-36.721073,-0.08316573,-0.15832938,-1.1823463
151.02,-1.727623,-2.0421438,-37.897556,-0.1561846,-0.9877279,0.12695658,-0.08452504,2.0475285,-0.25214404,0.028015614,0.07340091,-0.050236702,-1.0,0.1975,0.016341709,0.4283069,-2.3450284,-37.825893,-0.06693702,1.9053363,-0.22135833
151.04,-1.7752777,-2.7982461,-36.44397,-0.2030594,-0.97916645,0.12561858,-0.04643925,0.15760022,-0.26812747,-0.16429411,-0.43045056,-0.05406488,-1.0,0.1975,0.01636225,0.72975963,-3.0380733,-36.32164,-0.0443632,0.27859443,0.028015614
151.06,-1.8377911,-3.5248342,-32.77381,-0.26383385,-0.96456814,0.12473112,-0.04086617,-2.9590254,-0.27273077,-0.56772375,-1.4874362,-0.057815704,-1.0,0.1975,0.016370459,1.1470342,-3.6410465,-32.645214,-0.06464568,-2.4390712,-0.16429411
151.08,-1.9141749,-4.177878,-46.48207,-0.33667034,-0.94162256,0.12343793,-0.089658014,9.1001425,-0.26767352,0.72739637,1.9057784,-0.061476365,-1.0,0.1975,0.016842,1.7422918,-4.2469325,-45.855907,-0.012725853,8.192752,-0.56772375
151.1,-2.0060353,-5.095192,-36.12966,-0.42162713,-0.9067693,0.12318336,0.07423203,1.643329,-0.28744996,0.07969087,0.20879008,-0.065034054,-1.0,0.1975,0.016841166,2.546893,-4.7816987,-35.556824,0.08896745,1.6233585,0.72739637
151.12,-2.1143825,-5.805938,-27.011267,-0.5172086,-0.8558594,0.124961734,0.10668136,-2.317322,-0.3166748,-0.36697906,-0.9614851,-0.068475954,-1.0,0.1975,0.016579168,3.4311059,-4.9719563,-26.381413,0.08801651,-1.9177773,0.07969087
151.14,-2.2353005,-6.3336787,-34.3318,-0.61666894,-0.7872226,0.12672244,0.06831762,2.2868125,-0.36318627,0.055113584,0.14439759,-0.07178927,-1.0,0.1975,0.016415916,4.424509,-4.9355783,-32.776436,0.087861575,2.0917559,-0.36697906
151.16,-2.367995,-6.9893475,-32.928417,-0.7154016,-0.69871354,0.12848005,0.11016168,2.681658,-0.42657766,0.14667955,0.3843004,-0.074961185,-1.0,0.1975,0.017203834,5.557058,-4.688863,-30.550238,0.13253817,2.3352509,0.055113584
151.18,-2.5134618,-7.6000166,-1.8983773,-0.80912733,-0.58763343,0.13112935,0.15684104,-6.370073,-0.48146987,-0.717855,-1.88078,-0.07797889,-1.0,0.1975,0.016575292,6.473237,-3.9867587,-0.79002196,0.102756575,-5.777679,0.14667955
151.2,-2.66569,-7.6158204,25.330256,-0.88887954,-0.45814103,0.13318492,0.041262776,-12.4357195,-0.5451683,-1.45611,-3.815008,-0.08082957,-1.0,0.1975,0.016797874,6.796777,-2.8893886,24.222445,-0.06338271,-11.100862,-0.717855
151.22,-2.813565,-7.131268,-28.712536,-0.94667965,-0.32217646,0.131917,-0.18080188,4.7578664,-0.62429684,-0.039218247,-0.1027518,-0.08350042,-1.0,0.1975,0.016749293,7.1150727,-1.8503736,-23.132318,-0.14316064,3.794929,-1.45611
151.24,-2.9607642,-7.594013,15.21047,-0.98369503,-0.1798446,0.12905318,-0.10488709,-5.7530117,-0.6918586,-0.85692024,-2.245131,-0.085978635,-1.0,0.1975,0.016874624,7.4073205,-0.7904282,16.145681,-0.15422456,-5.2913537,-0.039218247
151.26,-3.1098077,-7.271277,55.415333,-0.9994949,-0.031779572,0.12597038,-0.21065603,-14.806147,-0.76440257,-1.822731,-4.775555,-0.088251404,-1.0,0.1975,0.0167595,6.789601,0.24604608,50.229618,-0.33310688,-12.838214,-0.85692024
151.28,3.0373626,-6.26647,5.9682984,-0.99457294,0.10404146,0.11930682,-0.46747515,-0.46233934,-0.83052075,-0.841307,-2.204224,-0.090305924,-1.0,0.1975,0.016971376,6.107484,1.0245847,8.661566,-0.47251397,-0.6354435,-1.822731
151.3,2.9134002,-6.0932016,31.459274,-0.97407687,0.22621723,0.10985452,-0.48018673,-6.135482,-0.88336116,-1.3605306,-3.56459,-0.09212937,-1.0,0.1975,0.017060542,5.5763497,1.6420224,30.104382,-0.53087497,-5.3273606,-0.841307
151.32,2.797048,-5.4909854,31.989153,-0.9412294,0.33776805,0.09923475,-0.5867567,-5.344515,-0.90012974,-1.4506503,-3.8007038,-0.09370894,-1.0,0.1975,0.016639791,4.806432,2.0131738,30.679794,-0.63108975,-4.597042,-1.3605306
